RoomsCount;TotalArea;FloorType;WallType;RepairType;BuildingAge;BalconyBlockPresence;ElevatorPresence;BanksCount;BarsCount;KindergartensCount;FillingStationsCount;CafesCount;CinemasCount;SubwayStationcCount;ClothingStoresCount;PublicTransportStopsCount;CulturalParksCount;PizzeriasCount;ChildsClinicsCount;PostOfficesCount;DentalClinicsCount;GroceryStoresCount;ShoppingMallsCount;UniversitiesCount;SchoolsCount;Value
1;35;Не первый и не последний;Кирпичные;Косметический ремонт;43;Нет;Нет;13;1;6;2;2;0;0;5;5;2;4;10;1;12;11;3;28;3;2480000
3;58;Не первый и не последний;Кирпичные;Косметический ремонт;43;Да;Да;6;2;6;4;1;0;0;8;6;1;0;9;3;13;13;5;7;9;3250000
3;58;Не первый и не последний;Кирпичные;Косметический ремонт;43;Да;Да;6;2;6;4;1;0;0;8;6;1;0;9;3;13;13;5;7;9;3250000
2;44;Не первый и не последний;Кирпичные;Косметический ремонт;43;Да;Нет;1;0;3;1;0;0;0;1;3;0;1;1;1;2;1;2;0;3;2500000
2;43,5;Не первый и не последний;Монолитные;Косметический ремонт;43;Да;Да;3;1;4;1;1;0;0;1;8;0;0;0;2;2;7;1;0;2;2650000
2;47,2;Первый;Панельные;Косметический ремонт;43;Да;Да;11;2;13;1;2;0;0;6;13;7;1;6;2;14;22;3;0;8;3190000
3;61,5;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Нет;11;2;13;1;2;0;0;6;13;7;1;6;2;14;22;3;0;8;3600000
2;51,9;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Да;2;0;3;1;0;0;0;0;3;0;1;1;1;3;1;2;1;3;3200000
1;29;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Нет;15;2;5;0;0;0;0;4;12;0;1;0;3;9;13;1;0;4;2200000
2;43,5;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Нет;3;3;7;2;0;0;0;5;9;0;1;3;2;6;9;1;1;5;2650000
2;43,7;Первый;Панельные;Косметический ремонт;43;Нет;Нет;2;3;8;2;0;0;0;4;8;0;1;3;2;6;8;0;1;5;2490000
3;57,1;Не первый и не последний;Кирпичные;Без ремонта;44;Да;Да;11;3;8;1;1;0;0;8;10;2;1;9;3;18;18;5;7;12;3150000
1;21;Не первый и не последний;Кирпичные;Евроремонт;44;Да;Нет;7;7;6;2;0;0;0;3;5;0;1;3;2;8;6;3;2;9;1690000
3;64,9;Не первый и не последний;Панельные;Евроремонт;44;Да;Да;5;7;6;2;0;0;0;3;5;0;1;3;1;7;6;3;3;7;5900000
1;30;Не первый и не последний;Кирпичные;Косметический ремонт;44;Да;Нет;6;2;5;4;1;0;0;8;6;1;0;10;3;12;13;5;7;9;1940000
3;64;Не первый и не последний;Панельные;Косметический ремонт;44;Нет;Нет;5;6;5;1;0;0;0;3;4;1;1;3;1;9;5;4;5;9;4479000
1;39;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Да;2;0;3;1;0;0;0;1;3;0;1;1;1;3;1;2;1;3;2480000
1;28,6;Последний;Монолитные;Без ремонта;45;Да;Нет;3;1;6;1;1;0;0;1;10;0;0;0;2;3;7;1;0;5;1780000
1;33,9;Не первый и не последний;Кирпичные;Евроремонт;45;Да;Да;3;2;5;1;1;0;0;1;10;0;0;0;2;2;7;1;0;5;2100000
1;30;Не первый и не последний;Монолитные;Евроремонт;45;Да;Да;3;1;3;1;1;0;0;1;7;0;0;0;2;1;7;1;0;2;2000000
2;45,4;Не первый и не последний;Панельные;Евроремонт;45;Да;Нет;2;0;2;1;0;0;0;0;1;1;1;3;1;2;6;1;0;2;2700000
4;60,3;Последний;Кирпичные;Косметический ремонт;45;Да;Нет;3;5;5;1;0;0;0;3;5;1;1;2;1;9;5;3;4;6;3550000
4;76;Последний;Кирпичные;Косметический ремонт;45;Да;Нет;21;5;6;2;7;1;1;32;11;1;1;6;2;14;15;9;0;5;3948000
3;57,3;Первый;Монолитные;Косметический ремонт;45;Нет;Нет;3;1;5;1;1;0;0;1;9;0;0;0;2;2;7;1;0;3;2900000
1;39;Первый;Монолитные;Косметический ремонт;45;Да;Да;3;1;3;1;1;0;0;1;7;0;0;0;2;1;7;1;0;2;1770000
2;54;Не первый и не последний;Панельные;Косметический ремонт;45;Да;Да;2;0;3;1;0;0;0;1;3;0;1;1;1;3;1;2;1;3;3400000
2;36,7;Не первый и не последний;Панельные;Косметический ремонт;45;Да;Нет;2;0;2;1;0;0;0;0;1;1;1;3;1;2;6;1;0;2;2200000
2;45;Последний;Панельные;Дизайнерский ремонт;46;Да;Нет;8;1;13;4;2;0;0;3;3;2;3;4;1;8;10;3;1;6;3000000
1;12;Последний;Кирпичные;Евроремонт;46;Нет;Нет;6;3;10;0;1;1;0;6;5;2;2;5;2;6;16;2;0;4;750000
2;40,2;Не первый и не последний;Кирпичные;Евроремонт;46;Да;Нет;8;0;6;0;2;0;0;1;5;2;3;7;2;5;4;2;1;4;3100000
2;45;Последний;Панельные;Евроремонт;46;Да;Нет;8;1;13;4;2;0;0;3;3;2;3;4;1;8;10;3;1;6;2980000
1;29;Не первый и не последний;Панельные;Евроремонт;46;Да;Нет;15;2;6;0;0;0;0;3;13;0;1;0;3;9;12;0;0;4;2150000
1;18;Последний;Кирпичные;Косметический ремонт;46;Нет;Нет;1;0;3;0;0;0;0;1;1;1;0;2;1;3;2;1;0;2;745000
3;60;Первый;Монолитные;Косметический ремонт;46;Да;Да;3;1;8;1;1;0;0;2;10;0;0;0;2;3;8;1;0;5;3200000
3;60;Первый;Монолитные;Косметический ремонт;46;Да;Да;3;1;8;1;1;0;0;2;10;0;0;0;2;3;8;1;0;5;3200000
1;28,9;Не первый и не последний;Панельные;Косметический ремонт;46;Да;Нет;9;2;13;4;2;0;0;2;8;2;3;4;1;10;12;6;3;7;2150000
3;58,4;Не первый и не последний;Панельные;Косметический ремонт;46;Да;Нет;15;2;6;0;0;0;0;3;13;0;1;0;3;9;12;0;0;4;3550000
2;45,2;Последний;Монолитные;Евроремонт;47;Да;Нет;3;1;5;1;1;0;0;1;9;0;0;0;2;2;7;1;0;4;2400000
3;51,6;Не первый и не последний;Кирпичные;Косметический ремонт;47;Да;Нет;7;2;4;4;1;0;0;6;8;2;1;7;2;12;14;5;7;10;3200000
3;57,2;Первый;Панельные;Косметический ремонт;47;Нет;Нет;11;2;13;0;2;0;0;6;13;5;1;6;2;14;25;3;0;9;2695000
1;21;Не первый и не последний;Кирпичные;Без ремонта;48;Нет;Нет;10;3;8;3;1;0;0;9;10;2;1;10;3;14;17;5;7;10;1370000
2;44;Не первый и не последний;Панельные;Без ремонта;48;Да;Да;9;2;13;0;2;0;0;7;12;6;1;9;2;10;19;3;0;9;2650000
1;13;Не первый и не последний;Кирпичные;Косметический ремонт;48;Нет;Нет;1;0;1;5;1;1;0;2;3;0;0;1;2;1;10;5;0;2;1200000
2;45,2;Не первый и не последний;Кирпичные;Косметический ремонт;48;Да;Нет;3;4;10;1;0;0;0;2;15;0;0;3;2;6;7;0;0;8;2400000
3;63;Не первый и не последний;Кирпичные;Косметический ремонт;48;Да;Нет;3;4;10;0;0;0;0;2;13;0;0;3;2;6;7;0;0;8;2850000
1;32;Последний;Монолитные;Косметический ремонт;48;Да;Нет;3;1;7;1;1;0;0;1;11;0;0;1;2;3;7;1;0;5;1550000
1;33;Не первый и не последний;Кирпичные;Без ремонта;49;Да;Нет;17;5;9;4;13;3;1;23;8;3;5;2;2;17;18;4;0;7;2700000
1;40;Последний;Кирпичные;Дизайнерский ремонт;49;Нет;Нет;16;5;9;4;14;3;1;24;9;3;6;3;2;20;17;3;0;7;3600000
1;30,2;Последний;Блочные;Евроремонт;49;Да;Нет;13;2;6;4;1;0;0;7;10;3;1;9;3;10;17;4;6;11;2300000
1;29,6;Не первый и не последний;Кирпичные;Евроремонт;49;Да;Да;45;19;13;0;22;0;2;23;7;2;1;7;4;25;23;10;4;12;2790000
1;30;Не первый и не последний;Кирпичные;Евроремонт;49;Да;Да;45;19;13;0;22;0;2;23;7;2;1;7;4;25;23;10;4;12;2690000
3;55,7;Первый;Кирпичные;Косметический ремонт;49;Нет;Да;45;19;13;0;22;0;2;23;7;2;1;7;4;25;23;10;4;12;4170000
2;36;Последний;Монолитные;Косметический ремонт;49;Нет;Нет;7;7;6;2;0;0;0;3;4;0;1;3;2;7;7;3;2;9;1960000
2;36;Первый;Монолитные;Косметический ремонт;49;Нет;Нет;7;7;6;2;0;0;0;3;4;0;1;3;2;7;7;3;2;9;2250000
3;58,6;Первый;Панельные;Косметический ремонт;49;Нет;Нет;31;11;12;0;3;3;1;18;7;0;3;8;4;27;18;12;3;9;3800000
2;46;Не первый и не последний;Панельные;Без ремонта;50;Да;Да;10;5;7;0;1;0;0;2;3;0;1;3;1;5;3;3;22;5;4000000
3;61;Не первый и не последний;Панельные;Дизайнерский ремонт;50;Да;Нет;10;5;7;0;1;0;0;2;3;0;1;3;1;5;3;3;22;5;5950000
2;44,5;Не первый и не последний;Панельные;Евроремонт;50;Да;Нет;11;2;12;4;2;0;0;8;8;2;5;6;3;13;15;7;25;8;2950000
3;55,9;Не первый и не последний;Кирпичные;Косметический ремонт;50;Нет;Нет;12;4;14;1;2;1;1;10;5;1;2;4;1;12;17;6;0;4;3050000
2;51,5;Последний;Кирпичные;Косметический ремонт;50;Нет;Нет;2;0;3;1;0;0;0;1;3;0;1;1;1;3;1;2;1;3;2190000
2;41,3;Последний;Кирпичные;Косметический ремонт;50;Нет;Нет;14;4;12;3;4;0;1;8;5;1;0;2;4;8;14;10;14;3;2690000
4;61;Не первый и не последний;Панельные;Косметический ремонт;50;Да;Нет;6;7;4;1;0;0;0;2;2;0;1;2;1;7;6;3;3;5;3570000
2;44;Не первый и не последний;Панельные;Косметический ремонт;50;Да;Да;10;5;7;0;1;0;0;2;3;0;1;3;1;5;3;3;22;5;4000000
1;30,1;Не первый и не последний;Кирпичные;Евроремонт;51;Да;Нет;7;1;6;5;1;0;0;3;5;5;0;2;1;6;6;1;0;3;2290000
3;55,2;Не первый и не последний;Кирпичные;Евроремонт;51;Да;Да;31;6;16;0;13;2;2;26;12;2;5;5;3;28;16;6;14;7;3900000
3;58,6;Не первый и не последний;Панельные;Евроремонт;51;Да;Нет;16;2;3;0;0;0;0;4;12;0;1;0;3;8;12;2;6;6;3200000
2;46;Не первый и не последний;Блочные;Косметический ремонт;51;Да;Нет;11;2;5;4;1;0;0;7;10;3;1;9;3;12;17;5;7;11;2550000
1;30,6;Первый;Панельные;Косметический ремонт;51;Нет;Нет;31;11;12;1;4;3;1;20;9;2;3;5;4;29;19;14;3;8;2500000
3;62;Последний;Панельные;Косметический ремонт;51;Да;Нет;28;11;12;1;4;3;1;20;8;0;3;7;4;27;19;12;3;8;3690000
2;44,5;Не первый и не последний;Панельные;Косметический ремонт;51;Да;Нет;19;3;4;0;1;0;0;9;8;1;0;3;3;11;16;3;6;8;2500000
1;31,2;Последний;Панельные;Без ремонта;52;Да;Нет;27;9;10;1;2;3;1;16;7;0;2;8;4;21;17;9;3;8;2350000
3;57;Не первый и не последний;Кирпичные;Дизайнерский ремонт;52;Да;Нет;6;6;2;3;0;0;0;2;3;0;1;4;1;6;6;3;2;3;4100000
3;60,6;Не первый и не последний;Панельные;Евроремонт;52;Да;Нет;5;2;11;4;0;1;0;2;11;3;2;3;1;3;16;4;0;5;3300000
4;60,6;Не первый и не последний;Панельные;Евроремонт;52;Да;Нет;5;2;11;4;0;1;0;2;11;3;2;3;1;3;16;4;0;5;3300000
2;43;Не первый и не последний;Панельные;Косметический ремонт;52;Нет;Нет;20;11;10;0;18;0;2;23;15;5;0;6;3;23;21;7;40;7;2799000
2;47;Последний;Панельные;Косметический ремонт;52;Да;Нет;7;7;4;2;0;0;0;3;4;0;1;4;2;7;6;3;3;5;2750000
4;61,7;Не первый и не последний;Кирпичные;Без ремонта;53;Да;Нет;30;8;15;0;13;2;1;26;11;2;5;7;3;26;17;7;14;7;3260000
2;43;Последний;Кирпичные;Без ремонта;53;Да;Нет;20;2;5;0;0;0;0;8;9;1;0;3;3;17;16;0;0;7;2500000
1;30;Не первый и не последний;Кирпичные;Евроремонт;53;Да;Нет;1;3;4;0;0;0;0;2;4;1;1;2;1;9;4;3;4;6;2380000
3;58,8;Не первый и не последний;Панельные;Евроремонт;53;Да;Нет;10;4;6;0;1;0;0;2;2;0;1;3;1;5;3;3;22;3;5880000
1;38,6;Не первый и не последний;Кирпичные;Косметический ремонт;53;Да;Нет;9;1;9;3;2;0;0;2;7;3;3;12;2;7;10;3;5;7;3000000
3;58;Первый;Кирпичные;Косметический ремонт;53;Нет;Нет;9;1;9;3;2;0;0;2;7;3;3;12;2;7;10;3;5;7;3300000
2;45;Первый;Кирпичные;Косметический ремонт;53;Нет;Нет;6;3;1;2;0;0;0;1;1;0;0;2;1;1;3;2;2;3;2550000
2;43,9;Не первый и не последний;Кирпичные;Косметический ремонт;53;Да;Нет;1;3;4;0;0;0;0;2;4;1;1;2;1;9;4;3;4;6;3150000
2;45,1;Последний;Кирпичные;Косметический ремонт;53;Да;Нет;2;0;2;1;0;0;0;0;1;1;1;3;1;2;6;1;0;2;2100000
3;59;Последний;Панельные;Косметический ремонт;53;Да;Нет;10;5;7;0;1;0;0;2;2;0;1;3;1;5;3;3;22;5;4900000
3;58;Первый;Панельные;Косметический ремонт;53;Нет;Нет;2;0;2;0;0;0;0;0;2;1;0;0;0;2;1;0;0;1;2300000
2;45;Не первый и не последний;Кирпичные;Косметический ремонт;54;Да;Нет;2;0;2;0;0;0;0;0;2;1;0;0;0;2;1;0;0;1;1750000
2;44,3;Не первый и не последний;Кирпичные;Косметический ремонт;54;Да;Нет;2;0;2;0;0;0;0;0;2;1;0;0;0;2;1;0;0;1;1860000
2;44;Последний;Панельные;Косметический ремонт;54;Да;Нет;1;5;5;1;0;0;0;2;4;1;1;3;1;9;5;3;4;7;3200000
1;30;Первый;Панельные;Косметический ремонт;54;Нет;Нет;30;12;9;3;9;3;2;17;7;0;3;2;3;28;26;12;7;9;2679000
1;32;Не первый и не последний;Панельные;Косметический ремонт;54;Да;Нет;6;2;10;3;1;1;0;7;9;2;2;6;2;7;19;2;0;4;2000000
1;32;Не первый и не последний;Панельные;Косметический ремонт;54;Да;Нет;15;3;4;2;2;0;0;15;6;0;2;9;1;10;9;4;1;9;2190000
1;33;Не первый и не последний;Панельные;Косметический ремонт;54;Да;Нет;15;3;4;2;2;0;0;15;6;0;2;9;1;10;9;4;1;9;2250000
2;45,5;Последний;Кирпичные;Без ремонта;55;Да;Нет;34;7;13;1;8;2;1;23;12;3;2;11;2;23;18;7;3;7;2500000
1;35,5;Не первый и не последний;Панельные;Без ремонта;55;Да;Нет;23;8;8;5;2;2;1;20;12;0;4;8;4;19;21;12;26;9;2780000
2;44;Не первый и не последний;Кирпичные;Евроремонт;55;Да;Нет;2;1;10;2;1;0;0;4;9;3;0;8;2;5;21;2;0;4;3389000
1;30;Не первый и не последний;Кирпичные;Евроремонт;55;Нет;Нет;48;11;22;0;20;3;2;44;14;4;7;10;2;35;17;13;40;7;2690000
3;54,9;Последний;Кирпичные;Евроремонт;55;Да;Нет;45;6;14;0;7;2;1;35;14;3;2;12;2;25;19;9;1;7;3600000
2;42;Первый;Кирпичные;Евроремонт;55;Нет;Нет;50;6;14;0;7;3;1;36;15;1;1;12;4;22;19;10;0;8;2850000
2;44,4;Не первый и не последний;Кирпичные;Евроремонт;55;Да;Нет;22;7;9;5;2;1;1;14;10;0;4;8;4;21;20;11;27;9;2770000
1;30,8;Первый;Кирпичные;Евроремонт;55;Нет;Нет;20;6;9;6;2;1;0;13;10;1;4;8;4;19;20;10;27;10;2350000
1;30,2;Не первый и не последний;Кирпичные;Евроремонт;55;Нет;Нет;13;1;10;6;2;0;0;10;7;2;3;6;3;15;17;7;27;10;2300000
1;33;Последний;Панельные;Евроремонт;55;Да;Нет;6;3;6;0;1;0;0;0;0;0;0;5;0;3;1;1;1;4;3950000
1;33,6;Не первый и не последний;Панельные;Евроремонт;55;Да;Нет;6;3;6;0;1;0;0;0;0;0;0;5;0;3;0;1;1;4;3750000
3;60;Не первый и не последний;Панельные;Евроремонт;55;Да;Нет;6;2;6;0;1;0;0;1;0;0;0;3;0;3;1;1;1;4;5650000
2;46,9;Первый;Панельные;Евроремонт;55;Нет;Нет;23;8;8;5;2;2;1;20;12;0;4;8;4;19;21;12;26;9;2850000
1;32,8;Не первый и не последний;Панельные;Евроремонт;55;Нет;Нет;7;2;6;0;1;0;0;1;1;0;0;2;0;4;2;1;1;4;3760000
1;32,3;Не первый и не последний;Панельные;Евроремонт;55;Да;Нет;7;2;6;0;1;0;0;1;1;0;0;2;0;4;2;1;1;4;3200000
